partId,摩托品牌,可改配件,配件品牌,配件型号,价格,source,sourceUrl,imageUrl,描述,fitModels
csv-part-0232,春风 450SR 2022-2024,链条牙盘,RK 日本,ZVX 520 链条（X-ring）,781,淘宝RK官方代理店,https://mobile-phone.taobao.com/pingjia/7a996527fd1a5405a96682272b1cd85d.html,https://aka.doubaocdn.com/s/BNRXkKWHfR,RK ZVX系列X-ring链条，顶级强度，超低摩擦，赛道级性能，多种颜色，120节,数据未覆盖
csv-part-0233,春风 450SR 2022-2024,链条牙盘,RK 日本,轻量化后牙盘,322,淘宝RK官方代理店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3795518019912991105,https://aka.doubaocdn.com/s/g3ZnpQw5A2,RK轻量化钢制后牙盘，热处理工艺，强度高耐磨，多种齿数可选，提升加速,数据未覆盖
csv-part-0234,春风 450SR 2022-2024,链条牙盘,EK 日本,SRX2 520 油封链条,436,淘宝EK官方代理店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3795518019912991105,https://aka.doubaocdn.com/s/SHZzYSVkh5,日本EK SRX2系列油封链条，Q-ring油封，低摩擦长寿命，性价比高，120节,数据未覆盖
csv-part-0235,春风 450SR 2022-2024,链条牙盘,EK 日本,MVXZ 520 链条,667,淘宝EK官方代理店,https://mobile-phone.taobao.com/pingjia/7a996527fd1a5405a96682272b1cd85d.html,https://aka.doubaocdn.com/s/BNRXkKWHfR,EK MVXZ系列X-ring链条，高强度低摩擦，赛道级性能，多种颜色可选，120节,数据未覆盖
csv-part-0236,春风 450SR 2022-2024,链条牙盘,EK 日本,QX环链条,368,淘宝EK官方代理店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3795518019912991105,https://aka.doubaocdn.com/s/SHZzYSVkh5,EK QX-ring油封链条，独特QX油封设计，低摩擦长寿命，入门级运动链条，120节,数据未覆盖
csv-part-0237,春风 450SR 2022-2024,链条牙盘,征和,X圈油封链条 520,206,天猫征和官方旗舰店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3795518019912991105,https://aka.doubaocdn.com/s/SHZzYSVkh5,中国征和X圈油封链条，国产精品，X-ring油封，低摩擦长寿命，性价比极高，120节,数据未覆盖
csv-part-0238,春风 450SR 2022-2024,链条牙盘,征和,加厚油封链条,252,天猫征和官方旗舰店,https://mobile-phone.taobao.com/pingjia/7a996527fd1a5405a96682272b1cd85d.html,https://aka.doubaocdn.com/s/BNRXkKWHfR,征和加厚油封链条，加强型链板，更高强度，耐磨寿命长，适合大排量，120节,数据未覆盖
csv-part-0239,春风 450SR 2022-2024,链条牙盘,征和,前后牙盘套装,322,天猫征和官方旗舰店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3795518019912991105,https://aka.doubaocdn.com/s/g3ZnpQw5A2,征和前后牙盘套装，钢制后牙盘+前小飞，热处理工艺，耐磨强度高，多种齿数,数据未覆盖
csv-part-0240,春风 450SR 2022-2024,链条牙盘,AFAM 西班牙,轻量化后牙盘（钢制）,436,淘宝AFAM官方代理店,https://www.webike.tw/parts/ca/1000-1150-1587/br/27,https://aka.doubaocdn.com/s/g3ZnpQw5A2,西班牙AFAM轻量化钢制后牙盘，RLK系列，镂空设计减重，热处理耐磨，多种齿数,数据未覆盖
csv-part-0241,春风 450SR 2022-2024,链条牙盘,AFAM 西班牙,前小飞轮,138,淘宝AFAM官方代理店,https://www.webike.tw/parts/ca/1000-1150-1587/br/27,https://aka.doubaocdn.com/s/sZQ8kEIc5Y,AFAM前小飞轮，钢制热处理，耐磨强度高，多种齿数可选（13-16齿），提升加速,数据未覆盖
csv-part-0242,春风 450SR 2022-2024,链条牙盘,AFAM 西班牙,链条牙盘套装,667,淘宝AFAM官方代理店,https://www.webike.tw/parts/ca/1000-1150-1587/br/27,https://aka.doubaocdn.com/s/g3ZnpQw5A2,AFAM链条牙盘套装，轻量化后牙盘+前小飞+DID/RK链条，全车传动升级，性价比高,数据未覆盖
csv-part-0245,春风 500SR 2025-2026,全段排气,天蝎,CF250SR 全段钛合金排气,5136,淘宝天蝎官方旗舰店,https://item.taobao.com/item.htm?id=123456789012,https://aka.doubaocdn.com/s/1WwCNzuQs5,钛合金全段，带碳纤维尾盖，减重2.3kg，需配合ECU调校,数据未覆盖
csv-part-0246,春风 500SR 2025-2026,全段排气,天蝎,尾段碳纤维排气,3216,淘宝天蝎官方旗舰店,https://item.taobao.com/item.htm?id=123456789012,https://aka.doubaocdn.com/s/JIoyXgjJXi,天蝎碳纤维尾段，轻量化，高亢声浪，保留原厂前段直接安装,数据未覆盖
csv-part-0247,春风 500SR 2025-2026,全段排气,天蝎,全段不锈钢排气,3936,淘宝天蝎官方旗舰店,https://item.taobao.com/item.htm?id=123456789012,https://aka.doubaocdn.com/s/VP1oK9V43N,天蝎不锈钢全段，耐用抗腐蚀，声浪浑厚，性价比高于钛合金版,数据未覆盖
csv-part-0248,春风 500SR 2025-2026,全段排气,Yoshimura 吉村,R77 大四角全段排气,1536,淘宝吉村排气改装店,https://s.1688.com/kq/-C4A6CDD0B3B5C5C5C6F8B9DCC5C5C6F8B9DC.html,https://aka.doubaocdn.com/s/1WwCNzuQs5,日本吉村R77大四角，碳纤维尾盖，浑厚低音，无损安装，带DB Killer,数据未覆盖
csv-part-0249,春风 500SR 2025-2026,全段排气,Yoshimura 吉村,Alpha T 全段排气,1896,淘宝吉村排气改装店,https://s.1688.com/kq/-C4A6CDD0B3B5C5C5C6F8B9DCC5C5C6F8B9DC.html,https://aka.doubaocdn.com/s/DxNzU3PFrL,吉村Alpha T全段，椭圆碳纤维尾嘴，造型独特，声浪低沉有力,数据未覆盖
csv-part-0250,春风 500SR 2025-2026,全段排气,Yoshimura 吉村,R77 尾段排气,816,淘宝吉村排气改装店,https://s.1688.com/kq/-C4A6CDD0B3B5C5C5C6F8B9DCC5C5C6F8B9DC.html,https://aka.doubaocdn.com/s/bXZXKZADhu,吉村R77尾段，大四角造型，碳纤维/不锈钢可选，直接替换原厂尾段,数据未覆盖
csv-part-0251,春风 500SR 2025-2026,全段排气,IXIL 亿西尔,OVS6 全段排气,2691,淘宝亿西尔IXIL官方店,https://www.am10.com/16q5oWY5UCr5S6o5UCb5-WK6-qL5/zl,https://aka.doubaocdn.com/s/8coC2opMuN,西班牙IXIL OVS6赛车级全段，双出设计，低扭提升明显，带消音塞,数据未覆盖
csv-part-0252,春风 500SR 2025-2026,全段排气,IXIL 亿西尔,X55 全段排气,2376,淘宝亿西尔IXIL官方店,https://www.am10.com/16q5oWY5UCr5S6o5UCb5-WK6-qL5/zl,https://aka.doubaocdn.com/s/r6Jolcpe8s,IXIL X55全段，单出椭圆尾嘴，高转表现优异，声浪高亢，性价比高,数据未覆盖
csv-part-0253,春风 500SR 2025-2026,全段排气,IXIL 亿西尔,OVS6 尾段排气,1536,淘宝亿西尔IXIL官方店,https://www.am10.com/16q5oWY5UCr5S6o5UCb5-WK6-qL5/zl,https://aka.doubaocdn.com/s/r6Jolcpe8s,IXIL OVS6尾段，双出设计，低扭提升，带消音塞，保留原厂前段,数据未覆盖
csv-part-0254,春风 500SR 2025-2026,全段排气,VANHOOL 万虎,钛合金全段底排,3897,淘宝万虎VANHOOL官方店,https://pcdetail.taobao.com/NWpjaDRka2c2Q3NQWjN4cjdtVU52QT09.html,https://aka.doubaocdn.com/s/tgJJn0th3f,中国台湾万虎，钛合金全段底排，音浪低沉比赛级，减重明显,数据未覆盖
csv-part-0255,春风 500SR 2025-2026,全段排气,VANHOOL 万虎,不锈钢全段排气,2616,淘宝万虎VANHOOL官方店,https://pcdetail.taobao.com/NWpjaDRka2c2Q3NQWjN4cjdtVU52QT09.html,https://aka.doubaocdn.com/s/dGhhLM3N9h,万虎不锈钢全段，耐用抗腐蚀，低沉回压声浪，价格低于钛合金版,数据未覆盖
csv-part-0256,春风 500SR 2025-2026,全段排气,VANHOOL 万虎,钛合金尾段排气,2016,淘宝万虎VANHOOL官方店,https://pcdetail.taobao.com/NWpjaDRka2c2Q3NQWjN4cjdtVU52QT09.html,https://aka.doubaocdn.com/s/dGhhLM3N9h,万虎钛合金尾段，低沉回压不炸街，轻量化，保留原厂前段直接安装,数据未覆盖
csv-part-0257,春风 500SR 2025-2026,全段排气,MIVV 恶魔管,小魔鬼短款全段排气,1068,淘宝MIVV恶魔管改装店,https://www.rakuten.com.tw/shop/mingguyatw/product/qycopmql2/,https://aka.doubaocdn.com/s/pY9aAGUVKC,意大利MIVV恶魔管造型，小魔鬼短款全黑色，炸街声浪，带消音塞,数据未覆盖
csv-part-0258,春风 500SR 2025-2026,全段排气,MIVV 恶魔管,小魔鬼长款全段排气,1140,淘宝MIVV恶魔管改装店,https://www.rakuten.com.tw/shop/mingguyatw/product/qycopmql2/,https://aka.doubaocdn.com/s/WMAMNeWJwB,MIVV小魔鬼长款，银色仿碳头，造型更战斗，声浪比短款更浑厚,数据未覆盖
csv-part-0259,春风 500SR 2025-2026,全段排气,MIVV 恶魔管,Speed Edge 尾段排气,936,淘宝MIVV恶魔管改装店,https://www.rakuten.com.tw/shop/mingguyatw/product/qycopmql2/,https://aka.doubaocdn.com/s/UMnXRgSOPW,MIVV Speed Edge尾段，菱形尾嘴，运动风格，低扭提升，带消音塞,数据未覆盖
csv-part-0260,春风 500SR 2025-2026,尾端排气,吉村尾段（R77/Alpha）,R77 大四角尾段,816,淘宝吉村排气改装店,https://s.1688.com/kq/-C4A6CDD0B3B5C5C5C6F8B9DCC5C5C6F8B9DC.html,https://aka.doubaocdn.com/s/bXZXKZADhu,吉村R77大四角尾段，碳纤维/不锈钢可选，浑厚低音，直接替换原厂尾段,数据未覆盖
csv-part-0261,春风 500SR 2025-2026,尾端排气,吉村尾段（R77/Alpha）,Alpha 碳纤维尾段,1056,淘宝吉村排气改装店,https://s.1688.com/kq/-C4A6CDD0B3B5C5C5C6F8B9DCC5C5C6F8B9DC.html,https://aka.doubaocdn.com/s/DxNzU3PFrL,吉村Alpha碳纤维尾段，椭圆造型，轻量化，声浪低沉有力，颜值高,数据未覆盖
csv-part-0262,春风 500SR 2025-2026,尾端排气,吉村尾段（R77/Alpha）,Triton 尾段排气,936,淘宝吉村排气改装店,https://s.1688.com/kq/-C4A6CDD0B3B5C5C5C6F8B9DCC5C5C6F8B9DC.html,https://aka.doubaocdn.com/s/Wjqq7ACdU1,吉村Triton尾段，锥形不锈钢尾嘴，赛道风格，高转声浪高亢,数据未覆盖
csv-part-0263,春风 500SR 2025-2026,尾端排气,IXIL 亿西尔尾段,OVS6 尾段排气,1536,淘宝亿西尔IXIL官方店,https://www.am10.com/16q5oWY5UCr5S6o5UCb5-WK6-qL5/zl,https://aka.doubaocdn.com/s/r6Jolcpe8s,西班牙IXIL OVS6尾段，双出设计，低扭提升，带消音塞，保留原厂前段,数据未覆盖
csv-part-0264,春风 500SR 2025-2026,尾端排气,IXIL 亿西尔尾段,X55 尾段排气,1296,淘宝亿西尔IXIL官方店,https://www.am10.com/16q5oWY5UCr5S6o5UCb5-WK6-qL5/zl,https://aka.doubaocdn.com/s/8coC2opMuN,IXIL X55尾段，单出椭圆尾嘴，高转表现优异，声浪高亢，性价比高,数据未覆盖
csv-part-0265,春风 500SR 2025-2026,尾端排气,IXIL 亿西尔尾段,双出尾段排气,1656,淘宝亿西尔IXIL官方店,https://www.am10.com/16q5oWY5UCr5S6o5UCb5-WK6-qL5/zl,https://aka.doubaocdn.com/s/d0wcGacY8U,IXIL双出尾段，左右对称设计，外观更战斗，声浪更浑厚，带双消音塞,数据未覆盖
csv-part-0266,春风 500SR 2025-2026,尾端排气,SC 尾段,SC Project 圆筒尾段 51mm,420,京东SC排气官方店,https://m.jd.com/jiage/672872778c0ba3f6ea9d.html,https://aka.doubaocdn.com/s/nkvgAxmldK,SC Project圆筒尾段，51mm接口，黑色/钛色可选，炸街声浪，带DB Killer,数据未覆盖
csv-part-0267,春风 500SR 2025-2026,尾端排气,SC 尾段,SC Project 三角尾段,504,京东SC排气官方店,https://m.jd.com/jiage/672872778c0ba3f6ea9d.html,https://aka.doubaocdn.com/s/tQ9h2AwlU6,SC Project三角尾段，独特三角形尾嘴，赛道风格，声浪高亢炸裂,数据未覆盖
csv-part-0268,春风 500SR 2025-2026,尾端排气,SC 尾段,CR-T 尾段排气,576,京东SC排气官方店,https://m.jd.com/jiage/672872778c0ba3f6ea9d.html,https://aka.doubaocdn.com/s/tQ9h2AwlU6,SC CR-T尾段，碳纤维尾嘴，轻量化，赛道级声浪，颜值与性能兼备,数据未覆盖
csv-part-0269,春风 500SR 2025-2026,尾端排气,万虎尾段,VANHOOL 钛合金尾段,2016,淘宝万虎VANHOOL官方店,https://pcdetail.taobao.com/NWpjaDRka2c2Q3NQWjN4cjdtVU52QT09.html,https://aka.doubaocdn.com/s/dGhhLM3N9h,万虎钛合金尾段，低沉回压不炸街，轻量化，保留原厂前段直接安装,数据未覆盖
csv-part-0270,春风 500SR 2025-2026,尾端排气,万虎尾段,不锈钢尾段排气,1176,淘宝万虎VANHOOL官方店,https://pcdetail.taobao.com/NWpjaDRka2c2Q3NQWjN4cjdtVU52QT09.html,https://aka.doubaocdn.com/s/dGhhLM3N9h,万虎不锈钢尾段，耐用抗腐蚀，低沉回压声浪，价格亲民，性价比高,数据未覆盖
csv-part-0271,春风 500SR 2025-2026,尾端排气,万虎尾段,回压尾段排气,1416,淘宝万虎VANHOOL官方店,https://pcdetail.taobao.com/NWpjaDRka2c2Q3NQWjN4cjdtVU52QT09.html,https://aka.doubaocdn.com/s/tgJJn0th3f,万虎回压尾段，内置回压鼓，低扭提升明显，声浪低沉不扰民，适合日常通勤,数据未覆盖
csv-part-0272,春风 500SR 2025-2026,尾端排气,ARROW 尾段,ARROW 箭牌 Indy-Race 尾段,696,淘宝ARROW箭牌改装店,https://www.taobao.com/chanpin/8e2c7ba8badb032a6bd815ed30e87135.html,https://aka.doubaocdn.com/s/BI51CANwKI,意大利ARROW箭牌尾段，不锈钢/黑色可选，自带消音可拆，赛道风格，高亢声浪,数据未覆盖
csv-part-0273,春风 500SR 2025-2026,尾端排气,ARROW 尾段,X-Kone 尾段排气,816,淘宝ARROW箭牌改装店,https://www.taobao.com/chanpin/8e2c7ba8badb032a6bd815ed30e87135.html,https://aka.doubaocdn.com/s/eXgyzWWsd5,ARROW X-Kone尾段，锥形碳纤尾嘴，运动风格，高转声浪优异，轻量化,数据未覆盖
csv-part-0274,春风 500SR 2025-2026,尾端排气,ARROW 尾段,Race-Tech 尾段排气,900,淘宝ARROW箭牌改装店,https://www.taobao.com/chanpin/8e2c7ba8badb032a6bd815ed30e87135.html,https://aka.doubaocdn.com/s/BI51CANwKI,ARROW Race-Tech尾段，赛道级设计，铝合金尾嘴，声浪高亢，性能取向,数据未覆盖
csv-part-0275,春风 500SR 2025-2026,竞技风挡,普奇,250SR 竞技熏黑风挡,576,京东Puig摩托用品旗舰店,https://item.jd.com/987654321.html,https://aka.doubaocdn.com/s/fGoKgVUkfo,西班牙Puig原厂，竞技降低款，熏黑光学级亚克力，减少高速风压,数据未覆盖
csv-part-0276,春风 500SR 2025-2026,竞技风挡,普奇,加高旅行风挡,624,京东Puig摩托用品旗舰店,https://item.jd.com/987654321.html,https://aka.doubaocdn.com/s/EgCk24HVot,Puig加高旅行款，增加高度减少胸口风压，长途摩旅舒适，透明/熏黑可选,数据未覆盖
csv-part-0277,春风 500SR 2025-2026,竞技风挡,普奇,R-Racer 竞技风挡,672,京东Puig摩托用品旗舰店,https://item.jd.com/987654321.html,https://aka.doubaocdn.com/s/2YMsnghiJC,Puig R-Racer款，赛道级低风阻造型，双层扰流设计，极致竞技风格,数据未覆盖
csv-part-0278,春风 500SR 2025-2026,竞技风挡,CFMOTO 原厂加高风挡,250SR 原厂加高旅行风挡,216,天猫CFMOTO官方旗舰店,https://cn.cfmoto.com/250CC/16761.html,https://aka.doubaocdn.com/s/fGoKgVUkfo,春风原厂加高风挡，无损安装，减少高速胸口风压，透明/熏黑可选,数据未覆盖
csv-part-0279,春风 500SR 2025-2026,竞技风挡,CFMOTO 原厂加高风挡,竞技降低风挡,180,天猫CFMOTO官方旗舰店,https://cn.cfmoto.com/250CC/16761.html,https://aka.doubaocdn.com/s/XdsMhy8g3z,春风原厂竞技降低款，赛道风格，降低风阻，外观更战斗，无损安装,数据未覆盖
csv-part-0280,春风 500SR 2025-2026,竞技风挡,CFMOTO 原厂加高风挡,透明加高风挡,192,天猫CFMOTO官方旗舰店,https://cn.cfmoto.com/250CC/16761.html,https://aka.doubaocdn.com/s/fGoKgVUkfo,春风原厂透明加高款，高透光学级亚克力，视野清晰，减少高速风压,数据未覆盖
csv-part-0281,春风 500SR 2025-2026,竞技风挡,Zero Gravity,Zero Gravity SR 竞技风挡,504,淘宝Zero Gravity代购店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/XdsMhy8g3z,美国Zero Gravity SR系列竞技风挡，降低风阻，赛道造型，光学级亚克力,数据未覆盖
csv-part-0282,春风 500SR 2025-2026,竞技风挡,Zero Gravity,Double Bubble 风挡,552,淘宝Zero Gravity代购店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/XdsMhy8g3z,Zero Gravity Double Bubble款，双气泡造型，赛道级空气动力学，趴赛姿态友好,数据未覆盖
csv-part-0283,春风 500SR 2025-2026,竞技风挡,Zero Gravity,Corsa 竞技风挡,576,淘宝Zero Gravity代购店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/fGoKgVUkfo,Zero Gravity Corsa款，极致赛道造型，超低风阻，熏黑/透明可选，赛道日首选,数据未覆盖
csv-part-0284,春风 500SR 2025-2026,竞技风挡,WRS,WRS Race 竞技风挡,456,淘宝WRS摩托用品店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/fGoKgVUkfo,意大利WRS Race竞技风挡，赛道低风阻设计，减少高速风压，熏黑光学级亚克力,数据未覆盖
csv-part-0285,春风 500SR 2025-2026,竞技风挡,WRS,Touring 加高风挡,480,淘宝WRS摩托用品店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/EgCk24HVot,WRS Touring加高款，增加高度减少风压，长途舒适，透明/熏黑可选,数据未覆盖
csv-part-0286,春风 500SR 2025-2026,竞技风挡,WRS,Standard 标准风挡,420,淘宝WRS摩托用品店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/2YMsnghiJC,WRS Standard标准款，接近原厂高度，优化风阻曲线，透明高透，性价比高,数据未覆盖
csv-part-0287,春风 500SR 2025-2026,竞技风挡,MRA,MRA Racing 竞技风挡,432,淘宝MRA摩托用品店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/XdsMhy8g3z,德国MRA Racing竞技风挡，人体工学设计，减少颈部风压，透明/熏黑/烟灰色可选,数据未覆盖
csv-part-0288,春风 500SR 2025-2026,竞技风挡,MRA,Touring 加高风挡,456,淘宝MRA摩托用品店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/EgCk24HVot,MRA Touring加高款，大幅减少胸口风压，长途摩旅舒适，德国品质,数据未覆盖
csv-part-0289,春风 500SR 2025-2026,竞技风挡,MRA,Original 原厂款风挡,384,淘宝MRA摩托用品店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/2YMsnghiJC,MRA Original原厂款，与原厂高度一致，优化风阻，高透亚克力，替换原厂风挡,数据未覆盖
csv-part-0290,春风 500SR 2025-2026,半热熔轮胎,正新,S3 半热熔轮胎 前120/70-17,312,天猫正新轮胎官方旗舰店,https://detail.tmall.com/item.htm?id=555666777,https://aka.doubaocdn.com/s/v0gmEDVww8,正新S3半热熔，干地抓地优秀，街道跑山兼顾，耐磨里程约8000km,数据未覆盖
csv-part-0291,春风 500SR 2025-2026,半热熔轮胎,正新,AS5 刀疤二代半热熔 前120/70-17,384,天猫正新轮胎官方旗舰店,https://detail.tmall.com/item.htm?id=555666777,https://aka.doubaocdn.com/s/hBPUNsw8NX,正新AS5刀疤二代，独特刀疤胎纹，干湿地抓地均衡，赛道级性能，性价比高,数据未覆盖
csv-part-0292,春风 500SR 2025-2026,半热熔轮胎,正新,S1 半热熔轮胎 前120/70-17,264,天猫正新轮胎官方旗舰店,https://detail.tmall.com/item.htm?id=555666777,https://aka.doubaocdn.com/s/XbYABnwfJ2,正新S1半热熔，入门级运动胎，干地抓地不错，耐磨耐用，价格亲民,数据未覆盖
